SampleID;Line;Spot;SpotID;Ce/Ce*;Ce/Ce**;La/La*;Pr/Pr*;Eu/Eu*;LaN/SmN;LaN/NdN;LaN/DyN;LaN/YbN;NdN/DyN;NdN/YbN;GdN/DyN;GdN/YbN;DyN/SmN;DyN/YbN;Sr/Ba;Mn/U;Y/Ho;U/Th
TS030;L1;8;T-30.2_Ap8;0.5597505677274841;1.1018551174221813;3.0002696424047395;0.9529573590143675;0.9489347186669309;3.052416977235089;2.7323106302437914;1.467014742449244;1.5321152317148707;0.5369136020666688;0.5607397690277138;0.8656783881983017;0.9040938757784058;2.0806995927927403;1.0443761656797932;51.35253667806734;0.38706943590067094;52.26355906727433;1654.3236047983767
TS030;L1;9;T-30.2_Ap9;0.557215809281124;1.1298712974069827;3.1350240306848156;0.941086585715788;0.9566115482606389;3.3611539382904154;2.8086813393838512;1.4381708328625924;1.5079793623600741;0.5120448563161274;0.5368994129789334;0.8285036289995229;0.8687190322758246;2.3371033965417314;1.0485398034102333;47.61693313375549;0.3823561424956411;52.58788937157891;2756.8947819213663
TS030;L1;10;T-30.2_Ap10;0.5630650268786721;1.1536758775974962;3.1591817566873748;0.9304789148162234;0.9940794046625969;3.4388627235480183;2.904413197003497;1.455389806699748;1.521382834528166;0.5010959901302211;0.523817629012906;0.832240830017099;0.869977862393192;2.3628465086930954;1.0453438848648144;48.920317773826476;0.3991933912335072;52.98195927747501;2529.2934200969476
TS030;L1;11;T-30.2_Ap11;0.5483054114250127;1.1611868615580552;3.293838719799497;0.9271310711686768;0.9408539870778627;3.4580407450417696;3.054874766536356;1.5319230267376496;1.5338718947119767;0.5014683559269297;0.5021063094023636;0.8446509286525615;0.845725469028028;2.2573201686287976;1.0012721709513548;52.75085480172649;0.362092457343722;52.56507063532362;3869.0811574916047
TS031;L1;1;T31_1;0.6845488454083798;0.8072816491008129;1.363818614309428;1.1049619095605332;1.1408093196939033;1.4149331173657267;1.306556208563684;1.2702635185370736;1.245571374548453;0.972222633983342;0.9533239874293105;1.108685307349698;1.0871340175207382;1.1138894384649138;0.9805614003486002;24.459944406459066;0.14996392341848738;32.85024249154448;10044.633396221632
TS031;L1;2;T31_2;0.6596047070454263;0.8920634370056542;1.7632068772169052;1.0527804979810789;1.0289315898624005;1.5852375555733877;1.4123571108144712;1.2684325278814157;0.9446884700594692;0.8980961813191439;0.668873660086358;0.965370156432062;0.718977191198407;1.2497610402826171;0.7447684045420405;25.16957277663604;0.13838062485249286;38.899135971977906;inf
TS031;L1;3;T31_3;0.6532965659298343;0.9007588807199919;1.7528851235498006;1.052556182337293;1.1316890286959305;1.8730089421782266;1.7860938136757598;1.2402975358872765;0.9468939234649226;0.6944190312908363;0.5301479218027334;0.9020246919018621;0.6886425836250459;1.5101287295861028;0.7634409454724422;27.118231816177815;0.12437115256080228;36.461660739489616;inf
TS031;L1;4;T31_4;0.6510734441003043;0.948960533721688;1.951155819617899;1.0252065420928183;1.1589061462820665;2.2151253997931204;1.7447143439784767;1.0896963904763604;0.8337470282714441;0.6245700874972593;0.47787022050282946;0.6841494770924451;0.5234555224780868;2.0327913528508423;0.7651186473206284;28.68302554631419;0.09930957342884891;43.38632890489003;inf
TS031;L1;5;T31_5;0.6610429792118508;1.2606615970867283;3.0726873737657763;0.8961558618072326;1.0272128485329635;2.319181224118567;2.152469526213853;1.4428256721719017;0.9183052297168052;0.6703117765898413;0.42662867860995185;0.8492619366621443;0.5405238435093164;1.607388382982871;0.6364630512392186;28.60384893627771;0.10274551767973633;44.558320693955956;inf
TS031;L1;6;T31_6;0.5996403799739876;1.0138322012495893;2.3280528151678954;0.9928456292596293;0.863258348996073;2.9516639444228683;2.6335300304100135;1.3377019548501698;0.7496608572969502;0.5079501427374662;0.2846600755033865;0.7500611518245056;0.42034138027769913;2.206518375577519;0.5604094802873457;30.58913285166475;0.08061585332604701;44.167977557859714;inf
